M HIP_ID Dist RA_J2000 DEC_J2000 V_MAG Parallax PM_RA PM_DEC CCDM Sp_Type HIP_ID_STR FLUX_J FLUX_H FLUX_K
M 47200 N/A 09:37:10.07 -38:41:40.5 8.54 0.56 -15.43 11.52 -------- A0V hip47200 8.42300033569336 8.458999633789062 8.40999984741211
M 47209 N/A 09:37:14.97 -29:24:16.9 9.13 2.15 -17.02 13.24 -------- A0V hip47209 8.965999603271484 8.98799991607666 8.993000030517578
M 47317 N/A 09:38:30.06 -27:59:06.6 8.64 2.12 -8.83 0.28 -------- A0V hip47317 8.515000343322754 8.437999725341797 8.479999542236328
M 47326 N/A 09:38:35.95 -41:26:06.1 9.5 1.3 -14.57 4.9 -------- A0V hip47326 9.359999656677246 9.368000030517578 9.342000007629395
M 47359 N/A 09:38:58.11 -49:03:39.6 7.64 4.21 -42.8 18.98 -------- A0V hip47359 7.400000095367432 7.311999797821045 7.254000186920166
M 47445 N/A 09:40:10.11 -41:11:36.3 8.55 3.62 -5.47 -4.89 -------- A0V hip47445 8.508999824523926 8.487000465393066 8.49899959564209
M 47591 N/A 09:42:12.97 -66:54:53.4 6.33 5.51 -14.5 -0.26 09422-6655 A0V hip47591 6.120999813079834 6.065999984741211 6.019999980926514
M 47606 N/A 09:42:26.05 -51:09:50.2 8.77 2.91 -13.59 8.49 -------- A0V hip47606 8.659000396728516 8.696999549865723 8.706000328063965
M 47717 N/A 09:43:42.24 -53:53:28.6 5.56 9.19 -67.58 32.72 -------- A0V hip47717 5.572000026702881 5.625999927520752 5.603000164031982
M 47828 N/A 09:44:56.13 -23:29:04.1 7.95 2.77 -7.48 -6.59 -------- A0V hip47828 7.883999824523926 7.9679999351501465 7.914999961853027
M 47842 N/A 09:45:05.04 -46:30:33.5 8.96 2.01 -11.09 -0.26 -------- A0V hip47842 8.836000442504883 8.83899974822998 8.78600025177002
M 47872 N/A 09:45:24.22 -33:47:50.6 8.31 3.55 -9.09 0.34 -------- A0V hip47872 8.1850004196167 8.234999656677246 8.175999641418457
M 47968 N/A 09:46:34.61 -40:40:45.7 7.57 6.3 -74.83 23.89 -------- A0V hip47968 6.960000038146973 6.9029998779296875 6.816999912261963
M 48011 N/A 09:47:15.33 -29:48:31.3 10.03 2.44 -14.37 9.31 -------- A0V hip48011 9.930999755859375 9.994999885559082 9.930000305175781
M 48067 N/A 09:47:55.70 -14:56:04.3 8.26 1.51 -14.61 0.65 -------- A0V hip48067 8.12399959564209 8.119000434875488 8.116000175476074
M 48155 N/A 09:48:56.53 -47:54:44.9 8.0 2.76 -23.27 15.88 -------- A0V hip48155 7.9039998054504395 7.9029998779296875 7.854000091552734
M 48244 N/A 09:50:08.34 -74:12:14.3 7.93 5.54 -28.34 10.03 -------- A0V hip48244 7.701000213623047 7.670000076293945 7.593999862670898
M 48293 N/A 09:50:46.81 -26:20:00.4 8.91 3.35 -11.14 -0.26 -------- A0V hip48293 8.897000312805176 8.980999946594238 8.911999702453613
M 48414 N/A 09:52:12.16 +02:27:14.8 6.02 3.11 -185.01 95.35 -------- A0Vs hip48414 6.038000106811523 6.126999855041504 6.019999980926514
M 48495 N/A 09:53:23.72 -34:07:10.7 9.02 4.53 -10.95 4.97 -------- A0V hip48495 8.885000228881836 8.89900016784668 8.826000213623047
M 48613 N/A 09:54:51.23 -50:14:38.2 5.71 10.22 -37.02 7.29 -------- A0V hip48613 5.702000141143799 5.764999866485596 5.736999988555908
M 48623 N/A 09:54:54.75 -37:20:24.3 8.42 2.16 0.46 -0.07 -------- A0V hip48623 8.282999992370605 8.298999786376953 8.309000015258789
M 48846 N/A 09:57:48.30 -34:12:56.2 9.07 2.93 -12.52 0.13 -------- A0V hip48846 8.944000244140625 8.95199966430664 8.949999809265137
M 48849 N/A 09:57:49.34 -61:55:54.9 7.04 6.63 -28.62 20.19 -------- A0V hip48849 7.0370001792907715 7.065000057220459 7.044000148773193
M 48888 N/A 09:58:16.73 -64:20:02.0 8.06 3.48 -9.9 13.51 -------- A0V hip48888 7.742000102996826 7.710999965667725 7.650000095367432
M 48947 N/A 09:59:08.53 -16:00:41.7 7.62 5.21 -32.06 2.54 -------- A0V hip48947 7.46999979019165 7.504000186920166 7.455999851226807
M 49032 N/A 10:00:13.65 -35:18:48.3 7.86 5.82 -28.5 17.88 -------- A0V hip49032 7.761000156402588 7.817999839782715 7.7789998054504395
M 49093 N/A 10:01:12.94 -44:49:58.4 8.12 2.97 -7.02 -2.6 -------- A0V hip49093 8.0 8.050000190734863 7.98199987411499
M 49259 N/A 10:03:20.58 -46:38:10.2 6.11 10.85 -28.39 -10.77 -------- A0V hip49259 6.057000160217285 6.114999771118164 6.0320000648498535
M 49294 N/A 10:03:41.62 -25:19:00.1 6.71 5.12 -18.1 5.65 10037-2519 A0V hip49294 6.565000057220459 6.626999855041504 6.547999858856201
M 49388 N/A 10:04:57.55 -21:38:07.4 9.13 4.61 -7.1 -0.73 -------- A0V hip49388 9.062999725341797 9.050000190734863 9.024999618530273
M 49512 N/A 10:06:33.03 -16:20:18.5 8.23 4.93 -27.24 3.05 -------- A0V hip49512 8.125 8.187000274658203 8.121999740600586
M 49636 N/A 10:07:50.53 -41:43:29.4 9.16 1.88 -11.08 4.38 -------- A0V hip49636 9.059000015258789 9.128000259399414 9.116999626159668
M 49689 N/A 10:08:35.43 -15:36:42.9 6.25 5.64 -37.47 3.13 -------- A0V hip49689 6.209000110626221 6.232999801635742 6.198999881744385
M 49784 N/A 10:09:45.45 -37:43:55.5 7.64 5.42 -15.9 -11.49 -------- A0V hip49784 7.558000087738037 7.565000057220459 7.553999900817871
M 49901 N/A 10:11:18.61 -41:33:59.6 9.07 1.81 -10.07 0.86 -------- A0V hip49901 8.96500015258789 8.991000175476074 8.972000122070312
M 50065 N/A 10:13:18.63 -15:41:41.0 8.2 5.19 -26.29 4.44 -------- A0V hip50065 "" "" ""
M 50101 N/A 10:13:45.22 -53:14:27.3 7.65 2.87 -19.98 6.76 -------- A0V hip50101 7.480999946594238 7.459000110626221 7.446000099182129
M 50133 N/A 10:14:03.62 -14:43:32.7 7.9 5.14 -27.09 -0.71 -------- A0V hip50133 7.6529998779296875 7.633999824523926 7.61899995803833
M 50227 N/A 10:15:10.76 -53:14:03.5 8.93 2.97 -10.89 -0.72 -------- A0V hip50227 8.788999557495117 8.795999526977539 8.725000381469727
M 50303 N/A 10:16:14.43 +29:18:37.7 5.49 12.67 -71.25 -24.05 -------- A0Vn hip50303 5.382999897003174 5.413000106811523 5.38700008392334
M 50349 N/A 10:16:51.74 -34:07:38.4 7.41 6.04 -22.66 7.77 -------- A0V hip50349 7.307000160217285 7.333000183105469 7.294000148773193
M 50459 N/A 10:18:10.51 +27:24:55.6 6.53 7.83 -24.39 10.05 -------- A0V hip50459 6.539999961853027 6.598999977111816 6.604000091552734
M 50667 N/A 10:20:49.12 -67:31:32.7 8.4 0.28 -18.11 1.95 10208-6731 A0V: hip50667 8.079000473022461 8.0649995803833 8.02400016784668
M 50708 N/A 10:21:15.63 -37:07:57.7 8.35 2.95 -18.71 6.54 10213-3708 A0V hip50708 8.232000350952148 8.215999603271484 8.192000389099121
M 50717 N/A 10:21:19.88 -51:44:28.7 7.88 1.66 -10.28 4.34 10214-5144 A0V hip50717 7.823999881744385 7.815000057220459 7.824999809265137
M 50790 N/A 10:22:12.94 -19:51:59.6 6.12 4.63 -34.74 9.19 -------- A0V hip50790 5.982999801635742 6.010000228881836 5.954999923706055
M 50934 N/A 10:24:08.02 -46:48:33.2 8.85 1.88 -24.87 9.73 -------- A0V hip50934 8.6850004196167 8.689000129699707 8.668999671936035
M 51131 N/A 10:26:44.43 -64:21:06.0 7.42 7.01 -15.38 12.35 -------- A0V hip51131 7.392000198364258 7.413000106811523 7.423999786376953
M 51193 N/A 10:27:25.37 -18:17:12.5 7.09 3.61 -13.55 -2.71 -------- A0V hip51193 6.953000068664551 7.0329999923706055 6.945000171661377
M 51276 N/A 10:28:25.01 -46:33:38.1 7.62 3.45 -18.08 3.49 -------- A0V hip51276 7.539000034332275 7.5929999351501465 7.541999816894531
M 51422 N/A 10:30:07.15 -53:20:36.9 8.01 4.6 -11.58 0.39 -------- A0V hip51422 7.968999862670898 8.057999610900879 8.003000259399414
M 51447 N/A 10:30:25.21 -23:51:04.7 8.47 4.1 2.36 -4.01 -------- A0V hip51447 8.29800033569336 8.303999900817871 8.291999816894531
M 51546 N/A 10:31:40.67 -57:18:43.3 8.85 1.6 -14.28 5.23 -------- A0Vn hip51546 8.633000373840332 8.654000282287598 8.62399959564209
M 51633 N/A 10:32:54.63 -22:31:39.4 6.97 6.05 -30.02 -1.37 -------- A0V hip51633 6.9679999351501465 6.999000072479248 6.993000030517578
M 51794 N/A 10:34:56.48 -64:08:02.4 7.39 4.69 -16.62 8.45 10350-6408 A0V hip51794 7.3420000076293945 7.35699987411499 7.315999984741211
M 51843 N/A 10:35:30.32 -69:49:02.7 7.75 6.84 -31.45 10.74 -------- A0V hip51843 7.684000015258789 7.7210001945495605 7.677000045776367
M 52018 N/A 10:37:39.28 -17:49:14.4 8.54 3.97 3.58 -5.94 -------- A0V hip52018 8.409000396728516 8.395999908447266 8.395000457763672
M 52113 N/A 10:38:50.41 -12:26:37.0 6.04 9.09 -46.88 10.15 -------- A0Vn hip52113 5.99399995803833 6.01800012588501 5.988999843597412
M 52132 N/A 10:39:02.49 -64:58:29.8 7.57 6.84 -18.9 10.47 -------- A0V hip52132 7.434999942779541 7.449999809265137 7.479000091552734
M 52134 N/A 10:39:04.07 -44:51:00.1 8.5 2.11 -17.37 0.98 -------- A0V hip52134 8.303000450134277 8.310999870300293 8.288000106811523
M 52203 N/A 10:39:57.91 -52:17:02.8 6.88 5.97 -34.78 3.55 -------- A0Vn... hip52203 6.810999870300293 6.839000225067139 6.833000183105469
M 52324 N/A 10:41:30.34 -35:43:52.0 6.82 8.12 -24.79 -3.91 -------- A0V hip52324 6.736000061035156 6.77400016784668 6.73799991607666
M 52328 N/A 10:41:35.14 -64:06:23.0 7.16 6.87 -18.19 10.64 -------- A0V hip52328 7.144000053405762 7.190999984741211 7.193999767303467
M 52334 N/A 10:41:42.08 -54:47:53.4 8.91 1.18 -7.32 -2.16 -------- A0V hip52334 8.746000289916992 8.75100040435791 8.736000061035156
M 52336 N/A 10:41:43.32 -30:45:01.4 8.16 4.08 -8.3 1.38 10417-3045 A0V hip52336 8.071999549865723 8.083999633789062 8.031999588012695
M 52342 N/A 10:41:52.15 -46:23:05.5 9.65 0.91 -11.36 -3.47 -------- A0V hip52342 9.57699966430664 9.579999923706055 9.545999526977539
M 52407 N/A 10:42:43.19 -32:42:56.4 5.63 5.39 -30.95 -0.12 10427-3243 A0V hip52407 5.565000057220459 5.546999931335449 5.513000011444092
M 52478 N/A 10:43:43.34 +57:11:57.1 5.79 8.87 17.38 -51.66 -------- A0Vs hip52478 5.796000003814697 5.829999923706055 5.8420000076293945
M 52524 N/A 10:44:21.23 -19:08:30.8 8.01 5.55 3.09 -5.69 -------- A0V hip52524 7.889999866485596 7.874000072479248 7.873000144958496
M 52658 N/A 10:46:04.41 -56:57:58.1 8.84 4.86 -22.21 -3.59 -------- A0V hip52658 "" "" ""
M 52693 N/A 10:46:26.69 -15:02:02.7 7.41 4.42 -30.32 3.18 -------- A0V hip52693 7.263000011444092 7.276000022888184 7.208000183105469
M 52740 N/A 10:46:54.97 -44:16:40.7 7.98 3.04 1.93 -0.13 -------- A0V hip52740 7.767000198364258 7.756999969482422 7.723999977111816
M 52816 N/A 10:47:55.46 -52:14:45.9 6.74 5.26 -30.99 5.0 -------- A0V hip52816 6.6529998779296875 6.689000129699707 6.665999889373779
M 52927 N/A 10:49:27.69 -44:17:05.5 7.97 2.33 -2.07 5.49 -------- A0V hip52927 7.797999858856201 7.796999931335449 7.769999980926514
M 53016 N/A 10:50:46.03 -64:28:46.0 7.74 6.96 -17.65 9.81 -------- A0V hip53016 7.468999862670898 7.426000118255615 7.327000141143799
M 53293 N/A 10:53:58.36 -46:04:38.5 9.91 1.55 -20.72 12.38 -------- A0V hip53293 9.630000114440918 9.628000259399414 9.579999923706055
M 53319 N/A 10:54:20.88 -54:58:23.6 8.62 0.69 -15.59 4.34 -------- A0V hip53319 8.473999977111816 8.48900032043457 8.480999946594238
M 53399 N/A 10:55:19.86 -35:29:49.7 8.06 3.17 -3.15 1.51 10553-3530 A0V hip53399 7.8420000076293945 7.821000099182129 7.795000076293945
M 53411 N/A 10:55:27.21 -43:01:13.9 6.4 10.19 -53.22 8.53 -------- A0V hip53411 6.254000186920166 6.247000217437744 6.164999961853027
M 53433 N/A 10:55:51.20 -31:47:10.6 7.34 2.87 -28.48 3.01 -------- A0V hip53433 7.13100004196167 7.164999961853027 7.072999954223633
M 53735 N/A 10:59:40.21 +45:47:18.8 8.89 -0.19 -0.92 -16.36 -------- A0V hip53735 8.87399959564209 8.880999565124512 8.855999946594238
M 53783 N/A 11:00:15.62 -46:36:05.2 7.75 3.17 2.12 -4.28 -------- A0V hip53783 7.5929999351501465 7.5960001945495605 7.617000102996826
M 53788 N/A 11:00:18.36 -49:38:15.7 9.04 0.83 -15.12 3.68 -------- A0V hip53788 8.892000198364258 8.925999641418457 8.890999794006348
M 53836 N/A 11:00:49.77 -52:04:29.9 6.82 8.17 -17.8 -6.59 -------- A0V hip53836 6.828000068664551 6.840000152587891 6.827000141143799
M 53924 N/A 11:02:02.66 -22:09:04.1 8.52 2.65 -27.82 5.76 -------- A0V hip53924 8.25100040435791 8.267999649047852 8.177000045776367
M 53935 N/A 11:02:10.41 -56:24:21.3 8.26 4.36 -16.16 0.88 -------- A0V hip53935 8.12399959564209 8.104000091552734 8.079000473022461
M 54170 N/A 11:04:52.55 -37:42:13.3 8.43 5.14 -13.54 -4.61 -------- A0V hip54170 8.21500015258789 8.255000114440918 8.197999954223633
M 54209 N/A 11:05:28.89 -46:53:35.0 8.62 3.11 -14.1 1.16 -------- A0V hip54209 8.562000274658203 8.652999877929688 8.60200023651123
M 54231 N/A 11:05:45.75 -47:26:32.2 6.82 9.23 -31.62 -2.22 -------- A0V hip54231 6.7779998779296875 6.76200008392334 6.769000053405762
M 54236 N/A 11:05:48.61 -39:33:05.5 9.14 0.97 -1.67 1.92 -------- A0V hip54236 8.963000297546387 9.01200008392334 8.972999572753906
M 54237 N/A 11:05:49.06 -58:32:30.1 9.23 1.89 -10.76 5.01 -------- A0V hip54237 9.175000190734863 9.1899995803833 9.175000190734863
M 54427 N/A 11:08:14.24 -32:39:19.3 8.19 6.06 -45.71 2.68 -------- A0V hip54427 "" "" ""
M 54815 N/A 11:13:17.67 -13:48:11.6 8.84 3.32 -14.05 -9.57 -------- A0V hip54815 8.677000045776367 8.699999809265137 8.666999816894531
M 54830 N/A 11:13:31.13 -57:03:06.4 7.52 3.56 5.15 -6.35 -------- A0V hip54830 7.381999969482422 7.414000034332275 7.315999984741211
M 54849 N/A 11:13:45.56 -00:04:10.1 5.4 6.84 -48.14 2.73 -------- A0V hip54849 5.374000072479248 5.390999794006348 5.333000183105469
M 54890 N/A 11:14:20.43 -30:09:43.2 9.19 0.62 -9.91 21.18 -------- A0V hip54890 8.913999557495117 8.812000274658203 8.78600025177002
M 55019 N/A 11:15:53.68 -47:55:15.0 6.54 6.31 -18.9 -9.62 11159-4755 A0V hip55019 6.49399995803833 6.52400016784668 6.520999908447266
M 55072 N/A 11:16:30.62 -69:54:25.6 7.8 3.52 -16.88 -4.7 -------- A0V hip55072 7.521999835968018 7.506999969482422 7.478000164031982
M 55133 N/A 11:17:14.33 -41:56:03.5 6.46 8.13 -53.86 -9.13 -------- A0V hip55133 6.40500020980835 6.447000026702881 6.355999946594238
M 55182 N/A 11:17:55.16 +40:50:14.3 8.98 1.78 7.5 -1.7 -------- A0V hip55182 8.869000434875488 8.887999534606934 8.883999824523926
M 55230 N/A 11:18:37.45 -33:45:12.4 8.28 3.74 -38.18 10.51 -------- A0V hip55230 8.057999610900879 8.074000358581543 8.029000282287598
M 55308 N/A 11:19:36.52 -75:08:32.8 6.26 6.13 -23.94 -0.91 -------- B9.5/A0V hip55308 6.269999980926514 6.298999786376953 6.281000137329102
M 55332 N/A 11:19:50.76 -72:57:29.8 6.46 6.71 -41.91 -5.79 -------- A0V hip55332 6.392000198364258 6.441999912261963 6.373000144958496
M 55550 N/A 11:22:42.57 -16:09:58.3 8.1 6.01 -46.17 -6.0 -------- A0V hip55550 "" "" ""
M 55576 N/A 11:23:05.13 -28:53:49.1 7.52 0.85 -11.72 -6.63 -------- A0V hip55576 7.46999979019165 7.497000217437744 7.48199987411499
M 55627 N/A 11:23:46.47 +34:14:33.7 9.26 4.5 15.61 -14.09 -------- A0V hip55627 9.199999809265137 9.180999755859375 9.164999961853027
M 55629 N/A 11:23:47.53 -36:05:21.1 6.99 3.81 -27.36 1.15 -------- A0V hip55629 6.870999813079834 6.890999794006348 6.8429999351501465
M 55830 N/A 11:26:34.03 -21:21:23.3 6.88 5.11 -36.69 0.79 -------- A0V hip55830 6.860000133514404 6.909999847412109 6.883999824523926
M 55854 N/A 11:26:49.97 -62:49:11.5 7.77 4.9 -26.02 -5.61 -------- A0V hip55854 7.454999923706055 7.445000171661377 7.4039998054504395
M 55899 N/A 11:27:29.37 -39:52:35.3 7.32 7.02 -32.44 -7.18 11275-3953 A0V hip55899 7.126999855041504 7.169000148773193 7.072999954223633
M 55999 N/A 11:28:34.40 -58:08:31.1 7.2 4.05 -24.43 5.93 -------- A0V hip55999 7.188000202178955 7.2270002365112305 7.23799991607666
M 56147 N/A 11:30:29.84 +48:56:08.6 7.39 4.94 11.11 -11.92 -------- A0V hip56147 7.433000087738037 7.5320000648498535 7.513999938964844
M 56304 N/A 11:32:34.42 -47:03:34.7 7.78 3.55 -21.27 -0.24 -------- A0V hip56304 7.666999816894531 7.736999988555908 7.692999839782715
M 56308 N/A 11:32:36.67 -32:56:46.9 8.37 4.04 -15.63 -1.21 -------- A0V hip56308 8.276000022888184 8.291999816894531 8.319000244140625
M 56368 N/A 11:33:18.46 -51:21:53.2 8.36 4.63 -15.13 1.97 -------- A0Vn... hip56368 8.244999885559082 8.305999755859375 8.277000427246094
M 56736 N/A 11:37:57.81 +15:46:36.8 8.8 3.67 -9.12 -5.51 -------- A0V hip56736 8.789999961853027 8.82800006866455 8.793000221252441
M 56746 N/A 11:38:04.94 -18:11:30.4 7.42 6.97 -80.56 23.43 -------- A0V hip56746 7.26800012588501 7.307000160217285 7.2789998054504395
M 56901 N/A 11:39:51.12 -14:28:06.6 6.21 5.46 -36.39 -7.14 11399-1428 A0V hip56901 6.160999774932861 6.202000141143799 6.139999866485596
M 56984 N/A 11:40:52.67 -42:44:11.8 8.55 3.36 -11.54 -3.13 -------- A0V hip56984 8.454000473022461 8.456000328063965 8.47599983215332
M 56993 N/A 11:41:00.23 -54:32:55.5 7.42 5.33 -27.8 -4.07 -------- A0V hip56993 7.368000030517578 7.38700008392334 7.372000217437744
M 57013 N/A 11:41:19.79 -43:05:44.3 5.54 15.58 -82.4 4.24 -------- A0V hip57013 5.486999988555908 5.511000156402588 5.441999912261963
M 57316 N/A 11:45:05.69 -61:31:02.3 9.1 0.5 -11.5 -0.98 -------- A0V hip57316 8.86299991607666 8.833000183105469 8.836000442504883
M 57423 N/A 11:46:22.13 -34:45:12.7 7.71 5.53 49.8 -38.06 -------- A0V hip57423 7.705999851226807 7.767000198364258 7.736000061035156
M 57809 N/A 11:51:13.13 -43:55:58.9 6.62 7.54 -32.16 -9.66 -------- A0V hip57809 6.614999771118164 6.671000003814697 6.640999794006348
M 57961 N/A 11:53:18.07 -53:55:12.0 8.84 1.88 -18.17 2.37 -------- A0Vn hip57961 8.805000305175781 8.82800006866455 8.836000442504883
M 58076 N/A 11:54:35.99 -45:04:54.6 9.01 1.3 0.53 -0.8 -------- A0V hip58076 8.819999694824219 8.836999893188477 8.786999702453613
M 58188 N/A 11:56:00.95 -17:09:02.9 5.17 11.42 -49.07 -8.23 -------- A0V hip58188 5.179999828338623 5.210999965667725 5.176000118255615
M 58316 N/A 11:57:30.61 -38:29:46.5 7.26 8.14 -14.05 14.4 -------- A0V hip58316 7.103000164031982 7.078000068664551 7.059000015258789
M 58411 N/A 11:58:35.72 -64:37:47.7 9.57 1.46 -14.77 -0.68 -------- A0V hip58411 9.317000389099121 9.291000366210938 9.25
M 58711 N/A 12:02:30.98 -56:33:37.6 7.38 3.94 -26.36 5.55 -------- A0V hip58711 7.203999996185303 7.193999767303467 7.159999847412109
M 58837 N/A 12:04:04.52 -41:42:33.4 8.12 2.47 -1.15 -2.1 12041-4143 A0V hip58837 7.8979997634887695 7.9079999923706055 7.861999988555908
M 59167 N/A 12:08:01.43 -31:08:26.4 8.01 6.62 -7.24 9.73 -------- A0V hip59167 7.8420000076293945 7.874000072479248 7.867000102996826
M 59174 N/A 12:08:05.65 +31:02:59.0 7.43 7.54 -33.33 -29.85 -------- A0V hip59174 7.3429999351501465 7.389999866485596 7.359000205993652
M 59351 N/A 12:10:29.55 -17:12:35.9 8.2 2.84 11.0 -6.46 -------- A0V hip59351 8.019000053405762 8.04800033569336 7.993000030517578
M 59383 N/A 12:10:59.91 -57:44:32.7 9.28 3.58 -12.02 -2.54 -------- A0V hip59383 8.817000389099121 8.741000175476074 8.687000274658203
M 59649 N/A 12:13:57.29 -57:56:39.4 7.9 2.63 -15.5 -1.74 -------- A0V hip59649 7.535999774932861 7.531000137329102 7.508999824523926
M 59851 N/A 12:16:23.81 -72:36:52.2 6.21 9.78 -32.18 -16.33 -------- A0V hip59851 6.199999809265137 6.21999979019165 6.206999778747559
M 59861 N/A 12:16:33.89 +24:36:33.7 10.64 0.58 -2.8 -16.01 -------- A0V hip59861 10.592000007629395 10.63700008392334 10.628999710083008
M 59898 N/A 12:17:06.31 -65:41:34.6 6.06 9.72 -37.57 -9.34 -------- A0V hip59898 5.997000217437744 6.031000137329102 5.999000072479248
M 59950 N/A 12:17:47.26 -36:05:38.3 6.15 6.68 -40.9 -7.49 12178-3606 A0V hip59950 6.146999835968018 6.211999893188477 6.15500020980835
M 60148 N/A 12:20:04.59 -47:47:55.7 8.87 5.79 -24.58 1.8 -------- A0V hip60148 8.71399974822998 8.734999656677246 8.725000381469727
M 60204 N/A 12:20:44.04 -36:12:13.7 8.23 5.65 -16.35 -2.37 -------- A0V hip60204 8.036999702453613 8.052000045776367 8.017000198364258
M 60327 N/A 12:22:10.82 +24:46:25.9 6.21 9.97 -54.47 -4.47 -------- A0V hip60327 6.118000030517578 6.138000011444092 6.166999816894531
M 60561 N/A 12:24:51.92 -72:36:13.9 6.61 10.83 -40.68 -9.93 -------- A0V hip60561 6.580999851226807 6.650000095367432 6.618000030517578
M 60668 N/A 12:26:01.17 -49:35:17.6 6.92 5.2 -56.72 14.99 12260-4935 A0V hip60668 6.724999904632568 6.71999979019165 6.6519999504089355
M 60819 N/A 12:27:57.02 -36:42:25.7 7.71 3.94 -26.44 -10.26 -------- A0V hip60819 7.593999862670898 7.619999885559082 7.609000205993652
M 60851 N/A 12:28:19.26 -64:20:27.6 6.05 10.28 -36.16 -11.79 -------- A0Vn hip60851 5.973999977111816 6.002999782562256 5.960000038146973
M 60985 N/A 12:30:00.65 -38:20:21.1 8.32 3.21 -13.14 -1.98 -------- A0V hip60985 8.258000373840332 8.270000457763672 8.218000411987305
M 61138 N/A 12:31:41.27 +22:07:24.4 8.85 1.67 -40.03 1.58 -------- A0V hip61138 8.730999946594238 8.74899959564209 8.734999656677246
M 61192 N/A 12:32:18.60 -79:47:01.8 7.1 7.42 -29.18 6.5 -------- A0V hip61192 6.923999786376953 6.909999847412109 6.881999969482422
M 61211 N/A 12:32:35.05 -32:27:51.0 7.58 5.13 -27.27 -0.54 -------- A0V hip61211 7.48799991607666 7.486999988555908 7.446000099182129
M 61318 N/A 12:33:46.75 -09:27:07.5 5.48 12.47 -82.2 0.11 -------- A0V hip61318 5.560999870300293 5.636000156402588 5.585999965667725
M 61447 N/A 12:35:32.01 -68:21:03.2 7.51 6.13 -11.76 -2.98 -------- A0V hip61447 7.389999866485596 7.455999851226807 7.396999835968018
M 61471 N/A 12:35:47.33 +39:41:01.3 7.28 5.4 -20.88 -20.78 -------- A0V hip61471 7.25600004196167 7.335000038146973 7.322999954223633
M 61498 N/A 12:36:01.03 -39:52:10.2 5.78 14.91 -55.92 -24.0 12360-3952 A0V hip61498 "" "" ""
M 61534 N/A 12:36:24.26 +32:11:44.9 8.88 1.8 11.2 -10.84 -------- A0V hip61534 8.814000129699707 8.890999794006348 8.864999771118164
M 61557 N/A 12:36:46.61 -50:20:07.3 6.4 9.09 -47.39 -9.53 -------- A0V hip61557 6.232999801635742 6.230000019073486 6.114999771118164
M 61782 N/A 12:39:46.19 -49:11:55.5 7.99 10.01 -29.58 -14.23 -------- A0V hip61782 7.64300012588501 7.586999893188477 7.583000183105469
M 61830 N/A 12:40:16.55 -29:55:02.3 8.93 3.42 -12.61 -17.92 -------- A0V hip61830 8.670999526977539 8.645999908447266 8.605999946594238
M 61836 N/A 12:40:19.22 -29:36:54.4 8.24 3.37 -37.91 -3.5 -------- A0V hip61836 7.988999843597412 7.993000030517578 7.961999893188477
M 61882 N/A 12:40:50.93 -67:44:24.3 8.93 4.82 -12.66 -21.12 -------- A0V hip61882 8.470000267028809 8.416999816894531 8.371999740600586
M 61960 N/A 12:41:53.06 +10:14:08.2 4.88 27.1 82.62 -89.51 -------- A0V hip61960 4.829999923706055 4.761000156402588 4.677999973297119
M 62194 N/A 12:44:49.03 +35:38:34.7 8.28 3.47 10.11 -0.53 -------- A0V hip62194 8.253999710083008 8.276000022888184 8.326000213623047
M 62243 N/A 12:45:23.69 -73:47:49.3 8.23 4.74 -33.68 -2.26 -------- A0V hip62243 7.895999908447266 7.908999919891357 7.815000057220459
M 62264 N/A 12:45:32.80 -20:08:44.6 7.56 4.75 -48.51 -0.51 -------- A0V hip62264 7.479000091552734 7.486000061035156 7.48799991607666
M 62561 N/A 12:49:06.68 +83:25:04.2 5.92 14.68 -22.05 15.52 12492+8325 A0V hip62561 5.806000232696533 5.848999977111816 5.827000141143799
M 62655 N/A 12:50:19.49 -48:27:34.3 6.26 5.71 -48.03 6.71 -------- A0V hip62655 6.1020002365112305 6.133999824523926 6.054999828338623
M 62745 N/A 12:51:23.33 +12:22:22.0 8.86 1.81 -5.92 13.36 -------- A0V hip62745 8.729999542236328 8.786999702453613 8.760000228881836
M 62770 N/A 12:51:45.81 -41:18:27.3 9.54 0.45 -30.5 -1.35 -------- A0V hip62770 9.295999526977539 9.338000297546387 9.265000343322754
M 62797 N/A 12:52:05.11 -50:21:50.5 8.87 0.75 -23.05 3.53 -------- A0V hip62797 8.652000427246094 8.631999969482422 8.583999633789062
M 62916 N/A 12:53:39.76 -71:16:24.6 7.12 7.84 -39.9 -11.24 -------- B9.5/A0V hip62916 6.999000072479248 6.96999979019165 6.9720001220703125
M 63109 N/A 12:55:53.24 -15:19:37.3 6.18 4.87 -19.08 -1.03 -------- A0V hip63109 6.0929999351501465 6.099999904632568 6.116000175476074
M 63123 N/A 12:56:01.49 -31:28:55.4 7.0 10.08 -48.26 -9.59 -------- A0V hip63123 6.803999900817871 6.813000202178955 6.765999794006348
M 63160 N/A 12:56:30.14 -46:12:33.9 8.35 1.69 -29.69 -5.45 -------- A0V hip63160 8.215999603271484 8.251999855041504 8.220000267028809
M 63350 N/A 12:58:52.72 -39:06:20.3 6.94 7.11 -46.77 -14.78 -------- A0V hip63350 6.835000038146973 6.861999988555908 6.866000175476074
M 63724 N/A 13:03:33.31 -49:31:38.2 4.83 14.97 -46.58 -11.24 -------- A0V hip63724 4.803999900817871 4.914000034332275 4.736999988555908
